symbol,time,brokerTime,timeframe,open,close,high,low,tickVolume,spread,endTime,endBrokerTime,state
XAUUSDc,2026-04-16T16:30:00.000Z,2026-04-16 16:30:00.000,30m,4799.453,4792.162,4799.982,4785.123,9266,280,2026-04-16T16:59:59.999Z,2026-04-16 16:59:59.999,complete
XAUUSDc,2026-04-16T17:00:00.000Z,2026-04-16 17:00:00.000,30m,4792.222,4785.292,4795.39,4784.666,6408,280,2026-04-16T17:29:59.999Z,2026-04-16 17:29:59.999,complete
XAUUSDc,2026-04-16T17:30:00.000Z,2026-04-16 17:30:00.000,30m,4785.35,4788.984,4790.933,4781.359,5744,280,2026-04-16T17:59:59.999Z,2026-04-16 17:59:59.999,complete
XAUUSDc,2026-04-16T18:00:00.000Z,2026-04-16 18:00:00.000,30m,4788.925,4787.183,4794.03,4785.606,5817,280,2026-04-16T18:29:59.999Z,2026-04-16 18:29:59.999,complete
XAUUSDc,2026-04-16T18:30:00.000Z,2026-04-16 18:30:00.000,30m,4787.24,4789.327,4792.654,4786.508,3550,280,2026-04-16T18:59:59.999Z,2026-04-16 18:59:59.999,complete
XAUUSDc,2026-04-16T19:00:00.000Z,2026-04-16 19:00:00.000,30m,4789.313,4790.864,4795.12,4789.313,3563,280,2026-04-16T19:29:59.999Z,2026-04-16 19:29:59.999,complete
XAUUSDc,2026-04-16T19:30:00.000Z,2026-04-16 19:30:00.000,30m,4790.924,4793.737,4798.636,4790.415,3965,280,2026-04-16T19:59:59.999Z,2026-04-16 19:59:59.999,complete
XAUUSDc,2026-04-16T20:00:00.000Z,2026-04-16 20:00:00.000,30m,4793.669,4788.959,4793.929,4787.986,2156,280,2026-04-16T20:29:59.999Z,2026-04-16 20:29:59.999,complete
XAUUSDc,2026-04-16T20:30:00.000Z,2026-04-16 20:30:00.000,30m,4789.064,4790.146,4790.721,4786.201,1745,280,2026-04-16T20:59:59.999Z,2026-04-16 20:59:59.999,complete
XAUUSDc,2026-04-16T22:00:00.000Z,2026-04-16 22:00:00.000,30m,4794.579,4794.11,4797.829,4791.334,2434,360,2026-04-16T22:29:59.999Z,2026-04-16 22:29:59.999,complete
XAUUSDc,2026-04-16T22:30:00.000Z,2026-04-16 22:30:00.000,30m,4793.77,4795.375,4796.806,4791.114,2125,280,2026-04-16T22:59:59.999Z,2026-04-16 22:59:59.999,complete
XAUUSDc,2026-04-16T23:00:00.000Z,2026-04-16 23:00:00.000,30m,4795.317,4794.525,4797.849,4792.299,2064,280,2026-04-16T23:29:59.999Z,2026-04-16 23:29:59.999,complete
XAUUSDc,2026-04-16T23:30:00.000Z,2026-04-16 23:30:00.000,30m,4794.539,4791.651,4796.615,4791.575,2149,280,2026-04-16T23:59:59.999Z,2026-04-16 23:59:59.999,complete
XAUUSDc,2026-04-17T00:00:00.000Z,2026-04-17 00:00:00.000,30m,4791.559,4792.757,4793.078,4785.725,3782,280,2026-04-17T00:29:59.999Z,2026-04-17 00:29:59.999,complete
XAUUSDc,2026-04-17T00:30:00.000Z,2026-04-17 00:30:00.000,30m,4793.051,4794.94,4801.312,4792.289,3392,280,2026-04-17T00:59:59.999Z,2026-04-17 00:59:59.999,complete
XAUUSDc,2026-04-17T01:00:00.000Z,2026-04-17 01:00:00.000,30m,4795.002,4768.847,4795.764,4767.553,9581,280,2026-04-17T01:29:59.999Z,2026-04-17 01:29:59.999,complete
XAUUSDc,2026-04-17T01:30:00.000Z,2026-04-17 01:30:00.000,30m,4768.911,4789.223,4791.492,4767.519,6538,280,2026-04-17T01:59:59.999Z,2026-04-17 01:59:59.999,complete
XAUUSDc,2026-04-17T02:00:00.000Z,2026-04-17 02:00:00.000,30m,4789.219,4789.172,4794.504,4788.149,3709,280,2026-04-17T02:29:59.999Z,2026-04-17 02:29:59.999,complete
XAUUSDc,2026-04-17T02:30:00.000Z,2026-04-17 02:30:00.000,30m,4789.086,4784.685,4794.791,4784.395,3721,280,2026-04-17T02:59:59.999Z,2026-04-17 02:59:59.999,complete
XAUUSDc,2026-04-17T03:00:00.000Z,2026-04-17 03:00:00.000,30m,4784.742,4794.253,4798.378,4784.69,4697,280,2026-04-17T03:29:59.999Z,2026-04-17 03:29:59.999,complete
XAUUSDc,2026-04-17T03:30:00.000Z,2026-04-17 03:30:00.000,30m,4793.904,4793.418,4796.74,4792.01,2346,280,2026-04-17T03:59:59.999Z,2026-04-17 03:59:59.999,complete
XAUUSDc,2026-04-17T04:00:00.000Z,2026-04-17 04:00:00.000,30m,4793.393,4795.743,4796.299,4792.417,2320,280,2026-04-17T04:29:59.999Z,2026-04-17 04:29:59.999,complete
XAUUSDc,2026-04-17T04:30:00.000Z,2026-04-17 04:30:00.000,30m,4795.75,4802.809,4804.608,4795.157,2403,280,2026-04-17T04:59:59.999Z,2026-04-17 04:59:59.999,complete
XAUUSDc,2026-04-17T05:00:00.000Z,2026-04-17 05:00:00.000,30m,4802.82,4803.341,4806.378,4799.742,3227,280,2026-04-17T05:29:59.999Z,2026-04-17 05:29:59.999,complete
XAUUSDc,2026-04-17T05:30:00.000Z,2026-04-17 05:30:00.000,30m,4803.569,4794.313,4805.194,4793.676,5470,280,2026-04-17T05:59:59.999Z,2026-04-17 05:59:59.999,complete
XAUUSDc,2026-04-17T06:00:00.000Z,2026-04-17 06:00:00.000,30m,4794.433,4783.958,4795.298,4783.011,5408,280,2026-04-17T06:29:59.999Z,2026-04-17 06:29:59.999,complete
XAUUSDc,2026-04-17T06:30:00.000Z,2026-04-17 06:30:00.000,30m,4783.898,4785.071,4787.226,4779.107,4246,280,2026-04-17T06:59:59.999Z,2026-04-17 06:59:59.999,complete
XAUUSDc,2026-04-17T07:00:00.000Z,2026-04-17 07:00:00.000,30m,4785.142,4791.485,4792.786,4784.14,3856,280,2026-04-17T07:29:59.999Z,2026-04-17 07:29:59.999,complete
XAUUSDc,2026-04-17T07:30:00.000Z,2026-04-17 07:30:00.000,30m,4791.488,4784.474,4794.828,4778.621,4296,280,2026-04-17T07:59:59.999Z,2026-04-17 07:59:59.999,complete
XAUUSDc,2026-04-17T08:00:00.000Z,2026-04-17 08:00:00.000,30m,4784.46,4784.542,4790.899,4780.853,4036,280,2026-04-17T08:29:59.999Z,2026-04-17 08:29:59.999,complete
XAUUSDc,2026-04-17T08:30:00.000Z,2026-04-17 08:30:00.000,30m,4784.55,4795.744,4796.861,4784.283,3732,280,2026-04-17T08:59:59.999Z,2026-04-17 08:59:59.999,complete
XAUUSDc,2026-04-17T09:00:00.000Z,2026-04-17 09:00:00.000,30m,4795.685,4796.001,4801.041,4792.099,3584,280,2026-04-17T09:29:59.999Z,2026-04-17 09:29:59.999,complete
XAUUSDc,2026-04-17T09:30:00.000Z,2026-04-17 09:30:00.000,30m,4795.681,4790.49,4798.785,4789.943,3422,280,2026-04-17T09:59:59.999Z,2026-04-17 09:59:59.999,complete
XAUUSDc,2026-04-17T10:00:00.000Z,2026-04-17 10:00:00.000,30m,4790.548,4789.663,4793.98,4787.072,3117,280,2026-04-17T10:29:59.999Z,2026-04-17 10:29:59.999,complete
XAUUSDc,2026-04-17T10:30:00.000Z,2026-04-17 10:30:00.000,30m,4789.671,4787.203,4789.909,4782.155,3519,280,2026-04-17T10:59:59.999Z,2026-04-17 10:59:59.999,complete
XAUUSDc,2026-04-17T11:00:00.000Z,2026-04-17 11:00:00.000,30m,4787.263,4792.685,4793.124,4783.276,3168,280,2026-04-17T11:29:59.999Z,2026-04-17 11:29:59.999,complete
XAUUSDc,2026-04-17T11:30:00.000Z,2026-04-17 11:30:00.000,30m,4792.92,4799.214,4811.696,4789.657,5074,280,2026-04-17T11:59:59.999Z,2026-04-17 11:59:59.999,complete
XAUUSDc,2026-04-17T12:00:00.000Z,2026-04-17 12:00:00.000,30m,4799.279,4816.909,4819.546,4797.535,6722,280,2026-04-17T12:29:59.999Z,2026-04-17 12:29:59.999,complete
XAUUSDc,2026-04-17T12:30:00.000Z,2026-04-17 12:30:00.000,30m,4816.712,4846.533,4847.737,4815.211,17101,280,2026-04-17T12:59:59.999Z,2026-04-17 12:59:59.999,complete
XAUUSDc,2026-04-17T13:00:00.000Z,2026-04-17 13:00:00.000,30m,4846.09,4851.479,4889.866,4834.674,24951,360,2026-04-17T13:29:59.999Z,2026-04-17 13:29:59.999,complete
XAUUSDc,2026-04-17T13:30:00.000Z,2026-04-17 13:30:00.000,30m,4851.544,4879.969,4882.103,4848.072,22944,360,2026-04-17T13:59:59.999Z,2026-04-17 13:59:59.999,complete
XAUUSDc,2026-04-17T14:00:00.000Z,2026-04-17 14:00:00.000,30m,4880.029,4871.564,4885.522,4860.606,13627,280,2026-04-17T14:29:59.999Z,2026-04-17 14:29:59.999,complete
XAUUSDc,2026-04-17T14:30:00.000Z,2026-04-17 14:30:00.000,30m,4871.624,4873.242,4883.167,4869.387,10671,280,2026-04-17T14:59:59.999Z,2026-04-17 14:59:59.999,complete
XAUUSDc,2026-04-17T15:00:00.000Z,2026-04-17 15:00:00.000,30m,4873.309,4866.062,4880.352,4862.322,12425,360,2026-04-17T15:29:59.999Z,2026-04-17 15:29:59.999,complete
XAUUSDc,2026-04-17T15:30:00.000Z,2026-04-17 15:30:00.000,30m,4866.132,4867.541,4874.039,4854.646,9028,280,2026-04-17T15:59:59.999Z,2026-04-17 15:59:59.999,complete
XAUUSDc,2026-04-17T16:00:00.000Z,2026-04-17 16:00:00.000,30m,4867.472,4867.841,4873.515,4863.729,5714,280,2026-04-17T16:29:59.999Z,2026-04-17 16:29:59.999,complete
XAUUSDc,2026-04-17T16:30:00.000Z,2026-04-17 16:30:00.000,30m,4867.904,4866.755,4872.888,4864.776,4425,280,2026-04-17T16:59:59.999Z,2026-04-17 16:59:59.999,complete
XAUUSDc,2026-04-17T17:00:00.000Z,2026-04-17 17:00:00.000,30m,4866.828,4858.292,4869.709,4853.681,9112,360,2026-04-17T17:29:59.999Z,2026-04-17 17:29:59.999,complete
XAUUSDc,2026-04-17T17:30:00.000Z,2026-04-17 17:30:00.000,30m,4858.358,4862.611,4863.135,4854.119,5109,280,2026-04-17T17:59:59.999Z,2026-04-17 17:59:59.999,complete
XAUUSDc,2026-04-17T18:00:00.000Z,2026-04-17 18:00:00.000,30m,4862.401,4860.896,4868.183,4858.827,4646,280,2026-04-17T18:29:59.999Z,2026-04-17 18:29:59.999,complete
XAUUSDc,2026-04-17T18:30:00.000Z,2026-04-17 18:30:00.000,30m,4860.835,4858.352,4866.642,4855.746,4564,280,2026-04-17T18:59:59.999Z,2026-04-17 18:59:59.999,complete
XAUUSDc,2026-04-17T19:00:00.000Z,2026-04-17 19:00:00.000,30m,4858.41,4856.998,4858.99,4853.703,3809,280,2026-04-17T19:29:59.999Z,2026-04-17 19:29:59.999,complete
XAUUSDc,2026-04-17T19:30:00.000Z,2026-04-17 19:30:00.000,30m,4856.655,4854.611,4861.34,4852.678,5265,280,2026-04-17T19:59:59.999Z,2026-04-17 19:59:59.999,complete
XAUUSDc,2026-04-17T20:00:00.000Z,2026-04-17 20:00:00.000,30m,4854.67,4845.647,4855.221,4844.52,4601,360,2026-04-17T20:29:59.999Z,2026-04-17 20:29:59.999,complete
XAUUSDc,2026-04-17T20:30:00.000Z,2026-04-17 20:30:00.000,30m,4846.068,4833.011,4847.099,4830.727,5434,360,2026-04-17T20:59:59.999Z,2026-04-17 20:59:59.999,complete
XAUUSDc,2026-04-19T22:00:00.000Z,2026-04-19 22:00:00.000,30m,4774.618,4785.484,4795.369,4770.992,8119,360,2026-04-19T22:29:59.999Z,2026-04-19 22:29:59.999,complete
XAUUSDc,2026-04-19T22:30:00.000Z,2026-04-19 22:30:00.000,30m,4785.043,4779.369,4790.648,4777.803,3740,360,2026-04-19T22:59:59.999Z,2026-04-19 22:59:59.999,complete
XAUUSDc,2026-04-19T23:00:00.000Z,2026-04-19 23:00:00.000,30m,4779.388,4769.242,4779.503,4768.038,4407,360,2026-04-19T23:29:59.999Z,2026-04-19 23:29:59.999,complete
XAUUSDc,2026-04-19T23:30:00.000Z,2026-04-19 23:30:00.000,30m,4769.317,4755.259,4773.353,4736.736,8136,360,2026-04-19T23:59:59.999Z,2026-04-19 23:59:59.999,complete
XAUUSDc,2026-04-20T00:00:00.000Z,2026-04-20 00:00:00.000,30m,4755.342,4765.196,4765.752,4745.008,10753,280,2026-04-20T00:29:59.999Z,2026-04-20 00:29:59.999,complete
XAUUSDc,2026-04-20T00:30:00.000Z,2026-04-20 00:30:00.000,30m,4765.142,4772.266,4774.324,4759.453,5828,280,2026-04-20T00:59:59.999Z,2026-04-20 00:59:59.999,complete
XAUUSDc,2026-04-20T01:00:00.000Z,2026-04-20 01:00:00.000,30m,4772.204,4802.548,4803.457,4771.086,12371,280,2026-04-20T01:29:59.999Z,2026-04-20 01:29:59.999,complete
XAUUSDc,2026-04-20T01:30:00.000Z,2026-04-20 01:30:00.000,30m,4802.695,4807.955,4814.463,4801.151,7814,360,2026-04-20T01:59:59.999Z,2026-04-20 01:59:59.999,complete
XAUUSDc,2026-04-20T02:00:00.000Z,2026-04-20 02:00:00.000,30m,4807.813,4800.412,4809.098,4798.131,5064,280,2026-04-20T02:29:59.999Z,2026-04-20 02:29:59.999,complete
XAUUSDc,2026-04-20T02:30:00.000Z,2026-04-20 02:30:00.000,30m,4800.474,4797.403,4801.866,4793.02,5163,280,2026-04-20T02:59:59.999Z,2026-04-20 02:59:59.999,complete
XAUUSDc,2026-04-20T03:00:00.000Z,2026-04-20 03:00:00.000,30m,4797.102,4795.068,4798.327,4788.768,4657,280,2026-04-20T03:29:59.999Z,2026-04-20 03:29:59.999,complete
XAUUSDc,2026-04-20T03:30:00.000Z,2026-04-20 03:30:00.000,30m,4795.039,4791.005,4796.753,4788.839,3265,280,2026-04-20T03:59:59.999Z,2026-04-20 03:59:59.999,complete
XAUUSDc,2026-04-20T04:00:00.000Z,2026-04-20 04:00:00.000,30m,4791.068,4794.511,4795.71,4790.668,2907,360,2026-04-20T04:29:59.999Z,2026-04-20 04:29:59.999,complete
XAUUSDc,2026-04-20T04:30:00.000Z,2026-04-20 04:30:00.000,30m,4794.574,4788.781,4794.808,4786.958,3486,280,2026-04-20T04:59:59.999Z,2026-04-20 04:59:59.999,complete
XAUUSDc,2026-04-20T05:00:00.000Z,2026-04-20 05:00:00.000,30m,4788.613,4787.711,4793.008,4784.292,4034,280,2026-04-20T05:29:59.999Z,2026-04-20 05:29:59.999,complete
XAUUSDc,2026-04-20T05:30:00.000Z,2026-04-20 05:30:00.000,30m,4788.031,4790.677,4795.82,4779.444,8094,280,2026-04-20T05:59:59.999Z,2026-04-20 05:59:59.999,complete
XAUUSDc,2026-04-20T06:00:00.000Z,2026-04-20 06:00:00.000,30m,4790.591,4786.243,4794.004,4783.716,6534,280,2026-04-20T06:29:59.999Z,2026-04-20 06:29:59.999,complete
XAUUSDc,2026-04-20T06:30:00.000Z,2026-04-20 06:30:00.000,30m,4786.319,4795.267,4795.478,4785.252,5779,280,2026-04-20T06:59:59.999Z,2026-04-20 06:59:59.999,complete
XAUUSDc,2026-04-20T07:00:00.000Z,2026-04-20 07:00:00.000,30m,4795.326,4797.734,4805.458,4793.799,6489,280,2026-04-20T07:29:59.999Z,2026-04-20 07:29:59.999,complete
XAUUSDc,2026-04-20T07:30:00.000Z,2026-04-20 07:30:00.000,30m,4797.515,4789.601,4798.572,4786.87,6161,280,2026-04-20T07:59:59.999Z,2026-04-20 07:59:59.999,complete
XAUUSDc,2026-04-20T08:00:00.000Z,2026-04-20 08:00:00.000,30m,4789.74,4791.821,4792.348,4785.877,5179,280,2026-04-20T08:29:59.999Z,2026-04-20 08:29:59.999,complete
XAUUSDc,2026-04-20T08:30:00.000Z,2026-04-20 08:30:00.000,30m,4792.099,4795.932,4796.086,4788.683,3588,280,2026-04-20T08:59:59.999Z,2026-04-20 08:59:59.999,complete
XAUUSDc,2026-04-20T09:00:00.000Z,2026-04-20 09:00:00.000,30m,4795.87,4792.41,4797.97,4791.679,3749,280,2026-04-20T09:29:59.999Z,2026-04-20 09:29:59.999,complete
XAUUSDc,2026-04-20T09:30:00.000Z,2026-04-20 09:30:00.000,30m,4792.196,4791.358,4797.059,4783.279,4712,280,2026-04-20T09:59:59.999Z,2026-04-20 09:59:59.999,complete
XAUUSDc,2026-04-20T10:00:00.000Z,2026-04-20 10:00:00.000,30m,4791.783,4798.051,4801.067,4789.896,3928,280,2026-04-20T10:29:59.999Z,2026-04-20 10:29:59.999,complete
XAUUSDc,2026-04-20T10:30:00.000Z,2026-04-20 10:30:00.000,30m,4798.14,4795.658,4800.027,4794.391,2713,280,2026-04-20T10:59:59.999Z,2026-04-20 10:59:59.999,complete
XAUUSDc,2026-04-20T11:00:00.000Z,2026-04-20 11:00:00.000,30m,4795.718,4788.613,4796.344,4786.559,4152,280,2026-04-20T11:29:59.999Z,2026-04-20 11:29:59.999,complete
XAUUSDc,2026-04-20T11:30:00.000Z,2026-04-20 11:30:00.000,30m,4788.671,4810.295,4810.918,4787.663,5228,280,2026-04-20T11:59:59.999Z,2026-04-20 11:59:59.999,complete
XAUUSDc,2026-04-20T12:00:00.000Z,2026-04-20 12:00:00.000,30m,4810.237,4805.324,4822.201,4803.148,8191,280,2026-04-20T12:29:59.999Z,2026-04-20 12:29:59.999,complete
XAUUSDc,2026-04-20T12:30:00.000Z,2026-04-20 12:30:00.000,30m,4805.741,4803.483,4809.545,4798.901,5561,280,2026-04-20T12:59:59.999Z,2026-04-20 12:59:59.999,complete
XAUUSDc,2026-04-20T13:00:00.000Z,2026-04-20 13:00:00.000,30m,4803.542,4824.083,4825.893,4799.684,9901,280,2026-04-20T13:29:59.999Z,2026-04-20 13:29:59.999,complete
XAUUSDc,2026-04-20T13:30:00.000Z,2026-04-20 13:30:00.000,30m,4824.158,4817.933,4826.499,4815.671,11581,280,2026-04-20T13:59:59.999Z,2026-04-20 13:59:59.999,complete
XAUUSDc,2026-04-20T14:00:00.000Z,2026-04-20 14:00:00.000,30m,4817.997,4823.076,4826.739,4806.813,10941,280,2026-04-20T14:29:59.999Z,2026-04-20 14:29:59.999,complete
XAUUSDc,2026-04-20T14:30:00.000Z,2026-04-20 14:30:00.000,30m,4823.422,4805.124,4827.671,4792.309,13902,280,2026-04-20T14:59:59.999Z,2026-04-20 14:59:59.999,complete
XAUUSDc,2026-04-20T15:00:00.000Z,2026-04-20 15:00:00.000,30m,4805.062,4808.26,4809.544,4792.556,12572,280,2026-04-20T15:29:59.999Z,2026-04-20 15:29:59.999,complete
XAUUSDc,2026-04-20T15:30:00.000Z,2026-04-20 15:30:00.000,30m,4807.973,4799.546,4809.34,4795.171,6942,280,2026-04-20T15:59:59.999Z,2026-04-20 15:59:59.999,complete
XAUUSDc,2026-04-20T16:00:00.000Z,2026-04-20 16:00:00.000,30m,4799.916,4800.92,4801.877,4792.696,5279,280,2026-04-20T16:29:59.999Z,2026-04-20 16:29:59.999,complete
XAUUSDc,2026-04-20T16:30:00.000Z,2026-04-20 16:30:00.000,30m,4801.076,4805.319,4806.317,4798.715,4457,280,2026-04-20T16:59:59.999Z,2026-04-20 16:59:59.999,complete
XAUUSDc,2026-04-20T17:00:00.000Z,2026-04-20 17:00:00.000,30m,4805.399,4810.145,4811.32,4803.742,4223,280,2026-04-20T17:29:59.999Z,2026-04-20 17:29:59.999,complete
XAUUSDc,2026-04-20T17:30:00.000Z,2026-04-20 17:30:00.000,30m,4809.794,4806.87,4812.298,4804.97,4094,280,2026-04-20T17:59:59.999Z,2026-04-20 17:59:59.999,complete
XAUUSDc,2026-04-20T18:00:00.000Z,2026-04-20 18:00:00.000,30m,4806.928,4813.328,4815.917,4806.928,4079,280,2026-04-20T18:29:59.999Z,2026-04-20 18:29:59.999,complete
XAUUSDc,2026-04-20T18:30:00.000Z,2026-04-20 18:30:00.000,30m,4813.271,4813.922,4816.661,4810.896,2959,280,2026-04-20T18:59:59.999Z,2026-04-20 18:59:59.999,complete
XAUUSDc,2026-04-20T19:00:00.000Z,2026-04-20 19:00:00.000,30m,4814.138,4817.197,4821.479,4814.023,2636,280,2026-04-20T19:29:59.999Z,2026-04-20 19:29:59.999,complete
XAUUSDc,2026-04-20T19:30:00.000Z,2026-04-20 19:30:00.000,30m,4817.254,4814.035,4817.392,4810.293,3395,280,2026-04-20T19:59:59.999Z,2026-04-20 19:59:59.999,complete
XAUUSDc,2026-04-20T20:00:00.000Z,2026-04-20 20:00:00.000,30m,4814.096,4815.961,4817.063,4812.03,1793,280,2026-04-20T20:29:59.999Z,2026-04-20 20:29:59.999,complete
XAUUSDc,2026-04-20T20:30:00.000Z,2026-04-20 20:30:00.000,30m,4815.868,4820.814,4822.032,4813.042,2100,280,2026-04-20T20:59:59.999Z,2026-04-20 20:59:59.999,complete
XAUUSDc,2026-04-20T22:00:00.000Z,2026-04-20 22:00:00.000,30m,4827.606,4828.952,4833.152,4820.905,4023,280,2026-04-20T22:29:59.999Z,2026-04-20 22:29:59.999,complete
XAUUSDc,2026-04-20T22:30:00.000Z,2026-04-20 22:30:00.000,30m,4829.034,4827.759,4831.804,4825.282,2867,280,2026-04-20T22:59:59.999Z,2026-04-20 22:59:59.999,complete
XAUUSDc,2026-04-20T23:00:00.000Z,2026-04-20 23:00:00.000,30m,4827.498,4825.782,4831.957,4823.626,2420,280,2026-04-20T23:29:59.999Z,2026-04-20 23:29:59.999,complete
XAUUSDc,2026-04-20T23:30:00.000Z,2026-04-20 23:30:00.000,30m,4825.725,4821.556,4825.725,4819.8,1972,280,2026-04-20T23:59:59.999Z,2026-04-20 23:59:59.999,complete
XAUUSDc,2026-04-21T00:00:00.000Z,2026-04-21 00:00:00.000,30m,4821.618,4819.97,4830.531,4819.334,5259,360,2026-04-21T00:29:59.999Z,2026-04-21 00:29:59.999,complete
XAUUSDc,2026-04-21T00:30:00.000Z,2026-04-21 00:30:00.000,30m,4820.046,4824.024,4826.147,4816.668,4622,360,2026-04-21T00:59:59.999Z,2026-04-21 00:59:59.999,complete
XAUUSDc,2026-04-21T01:00:00.000Z,2026-04-21 01:00:00.000,30m,4823.72,4818.3,4824.489,4813.022,6271,280,2026-04-21T01:29:59.999Z,2026-04-21 01:29:59.999,complete
XAUUSDc,2026-04-21T01:30:00.000Z,2026-04-21 01:30:00.000,30m,4818.236,4810.008,4819.062,4805.573,4844,280,2026-04-21T01:59:59.999Z,2026-04-21 01:59:59.999,complete
XAUUSDc,2026-04-21T02:00:00.000Z,2026-04-21 02:00:00.000,30m,4810.297,4807.76,4810.474,4803.361,3534,280,2026-04-21T02:29:59.999Z,2026-04-21 02:29:59.999,complete
XAUUSDc,2026-04-21T02:30:00.000Z,2026-04-21 02:30:00.000,30m,4807.744,4806.961,4807.984,4802.291,4083,280,2026-04-21T02:59:59.999Z,2026-04-21 02:59:59.999,complete
XAUUSDc,2026-04-21T03:00:00.000Z,2026-04-21 03:00:00.000,30m,4807.029,4798.43,4807.784,4793.593,4553,280,2026-04-21T03:29:59.999Z,2026-04-21 03:29:59.999,complete
XAUUSDc,2026-04-21T03:30:00.000Z,2026-04-21 03:30:00.000,30m,4798.442,4797.283,4799.71,4792.433,3075,280,2026-04-21T03:59:59.999Z,2026-04-21 03:59:59.999,complete
XAUUSDc,2026-04-21T04:00:00.000Z,2026-04-21 04:00:00.000,30m,4797.047,4792.362,4797.869,4791.019,3268,280,2026-04-21T04:29:59.999Z,2026-04-21 04:29:59.999,complete
XAUUSDc,2026-04-21T04:30:00.000Z,2026-04-21 04:30:00.000,30m,4792.302,4788.898,4794.08,4788.598,2745,280,2026-04-21T04:59:59.999Z,2026-04-21 04:59:59.999,complete
XAUUSDc,2026-04-21T05:00:00.000Z,2026-04-21 05:00:00.000,30m,4788.958,4787.666,4793.059,4785.742,4028,280,2026-04-21T05:29:59.999Z,2026-04-21 05:29:59.999,complete
XAUUSDc,2026-04-21T05:30:00.000Z,2026-04-21 05:30:00.000,30m,4787.648,4784.205,4796.775,4782.955,6111,280,2026-04-21T05:59:59.999Z,2026-04-21 05:59:59.999,complete
XAUUSDc,2026-04-21T06:00:00.000Z,2026-04-21 06:00:00.000,30m,4784.22,4779.038,4790.668,4775.055,6683,280,2026-04-21T06:29:59.999Z,2026-04-21 06:29:59.999,complete
XAUUSDc,2026-04-21T06:30:00.000Z,2026-04-21 06:30:00.000,30m,4779.099,4778.955,4783.455,4774.398,5156,280,2026-04-21T06:59:59.999Z,2026-04-21 06:59:59.999,complete
XAUUSDc,2026-04-21T07:00:00.000Z,2026-04-21 07:00:00.000,30m,4778.897,4783.47,4787.463,4772.647,5424,280,2026-04-21T07:29:59.999Z,2026-04-21 07:29:59.999,complete
XAUUSDc,2026-04-21T07:30:00.000Z,2026-04-21 07:30:00.000,30m,4783.453,4786.103,4792.644,4780.723,3813,280,2026-04-21T07:59:59.999Z,2026-04-21 07:59:59.999,complete
XAUUSDc,2026-04-21T08:00:00.000Z,2026-04-21 08:00:00.000,30m,4786.17,4787.154,4789.03,4774.515,5542,280,2026-04-21T08:29:59.999Z,2026-04-21 08:29:59.999,complete
XAUUSDc,2026-04-21T08:30:00.000Z,2026-04-21 08:30:00.000,30m,4787.098,4786.257,4792.792,4784.854,3712,280,2026-04-21T08:59:59.999Z,2026-04-21 08:59:59.999,complete
XAUUSDc,2026-04-21T09:00:00.000Z,2026-04-21 09:00:00.000,30m,4786.191,4782.452,4787.954,4781.043,3572,280,2026-04-21T09:29:59.999Z,2026-04-21 09:29:59.999,complete
XAUUSDc,2026-04-21T09:30:00.000Z,2026-04-21 09:30:00.000,30m,4782.387,4783.815,4789.746,4781.932,3967,280,2026-04-21T09:59:59.999Z,2026-04-21 09:59:59.999,complete
XAUUSDc,2026-04-21T10:00:00.000Z,2026-04-21 10:00:00.000,30m,4783.874,4782.771,4785.94,4780.739,3284,280,2026-04-21T10:29:59.999Z,2026-04-21 10:29:59.999,complete
XAUUSDc,2026-04-21T10:30:00.000Z,2026-04-21 10:30:00.000,30m,4782.833,4789.508,4790.4,4782.61,2678,280,2026-04-21T10:59:59.999Z,2026-04-21 10:59:59.999,complete
XAUUSDc,2026-04-21T11:00:00.000Z,2026-04-21 11:00:00.000,30m,4789.642,4783.262,4790.118,4775.128,5622,280,2026-04-21T11:29:59.999Z,2026-04-21 11:29:59.999,complete
XAUUSDc,2026-04-21T11:30:00.000Z,2026-04-21 11:30:00.000,30m,4783.196,4794.718,4798.126,4782.963,4332,280,2026-04-21T11:59:59.999Z,2026-04-21 11:59:59.999,complete
XAUUSDc,2026-04-21T12:00:00.000Z,2026-04-21 12:00:00.000,30m,4794.56,4781.08,4796.986,4779.047,6038,280,2026-04-21T12:29:59.999Z,2026-04-21 12:29:59.999,complete
XAUUSDc,2026-04-21T12:30:00.000Z,2026-04-21 12:30:00.000,30m,4781.188,4778.602,4790.513,4766.569,8907,280,2026-04-21T12:59:59.999Z,2026-04-21 12:59:59.999,complete
XAUUSDc,2026-04-21T13:00:00.000Z,2026-04-21 13:00:00.000,30m,4778.537,4774.736,4783.831,4760.249,11138,280,2026-04-21T13:29:59.999Z,2026-04-21 13:29:59.999,complete
XAUUSDc,2026-04-21T13:30:00.000Z,2026-04-21 13:30:00.000,30m,4774.68,4779.2,4794.354,4770.228,13014,280,2026-04-21T13:59:59.999Z,2026-04-21 13:59:59.999,complete
XAUUSDc,2026-04-21T14:00:00.000Z,2026-04-21 14:00:00.000,30m,4779.141,4774.015,4782.711,4769.593,8376,280,2026-04-21T14:29:59.999Z,2026-04-21 14:29:59.999,complete
XAUUSDc,2026-04-21T14:30:00.000Z,2026-04-21 14:30:00.000,30m,4773.952,4738.715,4775.123,4723.305,26819,280,2026-04-21T14:59:59.999Z,2026-04-21 14:59:59.999,complete
